date,stage,match_slug,market_slug,type,group,question,outcome,resolved_price
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-total-10pt5,total_corners,Total Corners: O/U 10.5,Mexico vs. South Africa: O/U 10.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-home-4pt5,soccer_team_total_corners,Mexico Corners: O/U 4.5,Mexico vs. South Africa: Mexico O/U 4.5 Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-home-4pt5,soccer_team_total_corners,Mexico Corners: O/U 4.5,Mexico vs. South Africa: Mexico O/U 4.5 Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-home-5pt5,soccer_team_total_corners,Mexico Corners: O/U 5.5,Mexico vs. South Africa: Mexico O/U 5.5 Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-home-5pt5,soccer_team_total_corners,Mexico Corners: O/U 5.5,Mexico vs. South Africa: Mexico O/U 5.5 Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-home-6pt5,soccer_team_total_corners,Mexico Corners: O/U 6.5,Mexico vs. South Africa: Mexico O/U 6.5 Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-home-6pt5,soccer_team_total_corners,Mexico Corners: O/U 6.5,Mexico vs. South Africa: Mexico O/U 6.5 Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-away-2pt5,soccer_team_total_corners,South Africa Corners: O/U 2.5,Mexico vs. South Africa: South Africa O/U 2.5 Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-away-2pt5,soccer_team_total_corners,South Africa Corners: O/U 2.5,Mexico vs. South Africa: South Africa O/U 2.5 Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-away-3pt5,soccer_team_total_corners,South Africa Corners: O/U 3.5,Mexico vs. South Africa: South Africa O/U 3.5 Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-away-3pt5,soccer_team_total_corners,South Africa Corners: O/U 3.5,Mexico vs. South Africa: South Africa O/U 3.5 Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-away-4pt5,soccer_team_total_corners,South Africa Corners: O/U 4.5,Mexico vs. South Africa: South Africa O/U 4.5 Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-team-away-4pt5,soccer_team_total_corners,South Africa Corners: O/U 4.5,Mexico vs. South Africa: South Africa O/U 4.5 Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-first-half-total-3pt5,soccer_first_half_total_corners,1st Half Total Corners: O/U 3.5,Mexico vs. South Africa: 1st Half O/U 3.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-first-half-total-3pt5,soccer_first_half_total_corners,1st Half Total Corners: O/U 3.5,Mexico vs. South Africa: 1st Half O/U 3.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-first-half-total-4pt5,soccer_first_half_total_corners,1st Half Total Corners: O/U 4.5,Mexico vs. South Africa: 1st Half O/U 4.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-first-half-total-4pt5,soccer_first_half_total_corners,1st Half Total Corners: O/U 4.5,Mexico vs. South Africa: 1st Half O/U 4.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-first-half-total-5pt5,soccer_first_half_total_corners,1st Half Total Corners: O/U 5.5,Mexico vs. South Africa: 1st Half O/U 5.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-first-half-total-5pt5,soccer_first_half_total_corners,1st Half Total Corners: O/U 5.5,Mexico vs. South Africa: 1st Half O/U 5.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-second-half-total-3pt5,soccer_second_half_total_corners,2nd Half Total Corners: O/U 3.5,Mexico vs. South Africa: 2nd Half O/U 3.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-second-half-total-3pt5,soccer_second_half_total_corners,2nd Half Total Corners: O/U 3.5,Mexico vs. South Africa: 2nd Half O/U 3.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-second-half-total-4pt5,soccer_second_half_total_corners,2nd Half Total Corners: O/U 4.5,Mexico vs. South Africa: 2nd Half O/U 4.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-second-half-total-4pt5,soccer_second_half_total_corners,2nd Half Total Corners: O/U 4.5,Mexico vs. South Africa: 2nd Half O/U 4.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-second-half-total-5pt5,soccer_second_half_total_corners,2nd Half Total Corners: O/U 5.5,Mexico vs. South Africa: 2nd Half O/U 5.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-second-half-total-5pt5,soccer_second_half_total_corners,2nd Half Total Corners: O/U 5.5,Mexico vs. South Africa: 2nd Half O/U 5.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-odd-even,soccer_game_corners_odd_even,Total Corners: Odd or Even,Mexico vs. South Africa: Total Corners Odd or Even?,Odd,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-odd-even,soccer_game_corners_odd_even,Total Corners: Odd or Even,Mexico vs. South Africa: Total Corners Odd or Even?,Even,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-first-corner,soccer_first_corner,Team to Take First Corner,Mexico vs. South Africa: Team to Take First Corner,Mexico,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-first-corner,soccer_first_corner,Team to Take First Corner,Mexico vs. South Africa: Team to Take First Corner,South Africa,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-total-7pt5,total_corners,Total Corners: O/U 7.5,Mexico vs. South Africa: O/U 7.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-total-7pt5,total_corners,Total Corners: O/U 7.5,Mexico vs. South Africa: O/U 7.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-total-12pt5,total_corners,Total Corners: O/U 12.5,Mexico vs. South Africa: O/U 12.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-total-12pt5,total_corners,Total Corners: O/U 12.5,Mexico vs. South Africa: O/U 12.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-total-13pt5,total_corners,Total Corners: O/U 13.5,Mexico vs. South Africa: O/U 13.5 Total Corners,Over,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-corners-total-13pt5,total_corners,Total Corners: O/U 13.5,Mexico vs. South Africa: O/U 13.5 Total Corners,Under,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alexis-vega-gte1,soccer_player_goals,Alexis Vega: 1+ goals,Alexis Vega: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alexis-vega-gte1,soccer_player_goals,Alexis Vega: 1+ goals,Alexis Vega: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alexis-vega-gte2,soccer_player_goals,Alexis Vega: 2+ goals,Alexis Vega: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alexis-vega-gte2,soccer_player_goals,Alexis Vega: 2+ goals,Alexis Vega: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alexis-vega-gte3,soccer_player_goals,Alexis Vega: 3+ goals,Alexis Vega: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alexis-vega-gte3,soccer_player_goals,Alexis Vega: 3+ goals,Alexis Vega: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-armando-gonzalez-gte1,soccer_player_goals,Armando González: 1+ goals,Armando González: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-armando-gonzalez-gte1,soccer_player_goals,Armando González: 1+ goals,Armando González: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-armando-gonzalez-gte2,soccer_player_goals,Armando González: 2+ goals,Armando González: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-armando-gonzalez-gte2,soccer_player_goals,Armando González: 2+ goals,Armando González: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-armando-gonzalez-gte3,soccer_player_goals,Armando González: 3+ goals,Armando González: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-armando-gonzalez-gte3,soccer_player_goals,Armando González: 3+ goals,Armando González: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-huerta-gte1,soccer_player_goals,César Huerta: 1+ goals,César Huerta: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-huerta-gte1,soccer_player_goals,César Huerta: 1+ goals,César Huerta: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-huerta-gte2,soccer_player_goals,César Huerta: 2+ goals,César Huerta: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-huerta-gte2,soccer_player_goals,César Huerta: 2+ goals,César Huerta: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-huerta-gte3,soccer_player_goals,César Huerta: 3+ goals,César Huerta: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-huerta-gte3,soccer_player_goals,César Huerta: 3+ goals,César Huerta: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-gilberto-mora-gte1,soccer_player_goals,Gilberto Mora: 1+ goals,Gilberto Mora: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-gilberto-mora-gte1,soccer_player_goals,Gilberto Mora: 1+ goals,Gilberto Mora: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-gilberto-mora-gte2,soccer_player_goals,Gilberto Mora: 2+ goals,Gilberto Mora: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-gilberto-mora-gte2,soccer_player_goals,Gilberto Mora: 2+ goals,Gilberto Mora: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-guillermo-martinez-gte1,soccer_player_goals,Guillermo Martínez: 1+ goals,Guillermo Martínez: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-guillermo-martinez-gte1,soccer_player_goals,Guillermo Martínez: 1+ goals,Guillermo Martínez: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-guillermo-martinez-gte2,soccer_player_goals,Guillermo Martínez: 2+ goals,Guillermo Martínez: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-guillermo-martinez-gte2,soccer_player_goals,Guillermo Martínez: 2+ goals,Guillermo Martínez: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-guillermo-martinez-gte3,soccer_player_goals,Guillermo Martínez: 3+ goals,Guillermo Martínez: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-guillermo-martinez-gte3,soccer_player_goals,Guillermo Martínez: 3+ goals,Guillermo Martínez: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-julian-quinones-gte1,soccer_player_goals,Julián Quiñones: 1+ goals,Julián Quiñones: 1+ goals,Yes,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-julian-quinones-gte1,soccer_player_goals,Julián Quiñones: 1+ goals,Julián Quiñones: 1+ goals,No,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-julian-quinones-gte2,soccer_player_goals,Julián Quiñones: 2+ goals,Julián Quiñones: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-julian-quinones-gte2,soccer_player_goals,Julián Quiñones: 2+ goals,Julián Quiñones: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-julian-quinones-gte3,soccer_player_goals,Julián Quiñones: 3+ goals,Julián Quiñones: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-julian-quinones-gte3,soccer_player_goals,Julián Quiñones: 3+ goals,Julián Quiñones: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-raul-jimenez-gte1,soccer_player_goals,Raúl Jiménez: 1+ goals,Raúl Jiménez: 1+ goals,Yes,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-raul-jimenez-gte1,soccer_player_goals,Raúl Jiménez: 1+ goals,Raúl Jiménez: 1+ goals,No,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-raul-jimenez-gte2,soccer_player_goals,Raúl Jiménez: 2+ goals,Raúl Jiménez: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-raul-jimenez-gte2,soccer_player_goals,Raúl Jiménez: 2+ goals,Raúl Jiménez: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-raul-jimenez-gte3,soccer_player_goals,Raúl Jiménez: 3+ goals,Raúl Jiménez: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-raul-jimenez-gte3,soccer_player_goals,Raúl Jiménez: 3+ goals,Raúl Jiménez: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-santiago-gimenez-gte1,soccer_player_goals,Santiago Giménez: 1+ goals,Santiago Giménez: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-santiago-gimenez-gte1,soccer_player_goals,Santiago Giménez: 1+ goals,Santiago Giménez: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-santiago-gimenez-gte2,soccer_player_goals,Santiago Giménez: 2+ goals,Santiago Giménez: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-santiago-gimenez-gte2,soccer_player_goals,Santiago Giménez: 2+ goals,Santiago Giménez: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-santiago-gimenez-gte3,soccer_player_goals,Santiago Giménez: 3+ goals,Santiago Giménez: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-santiago-gimenez-gte3,soccer_player_goals,Santiago Giménez: 3+ goals,Santiago Giménez: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alvaro-fidalgo-gte1,soccer_player_goals,Álvaro Fidalgo: 1+ goals,Álvaro Fidalgo: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alvaro-fidalgo-gte1,soccer_player_goals,Álvaro Fidalgo: 1+ goals,Álvaro Fidalgo: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alvaro-fidalgo-gte2,soccer_player_goals,Álvaro Fidalgo: 2+ goals,Álvaro Fidalgo: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-alvaro-fidalgo-gte2,soccer_player_goals,Álvaro Fidalgo: 2+ goals,Álvaro Fidalgo: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-brian-gutierrez-gte1,soccer_player_goals,Brian Gutiérrez: 1+ goals,Brian Gutiérrez: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-brian-gutierrez-gte1,soccer_player_goals,Brian Gutiérrez: 1+ goals,Brian Gutiérrez: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-brian-gutierrez-gte2,soccer_player_goals,Brian Gutiérrez: 2+ goals,Brian Gutiérrez: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-brian-gutierrez-gte2,soccer_player_goals,Brian Gutiérrez: 2+ goals,Brian Gutiérrez: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-brian-gutierrez-gte3,soccer_player_goals,Brian Gutiérrez: 3+ goals,Brian Gutiérrez: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-brian-gutierrez-gte3,soccer_player_goals,Brian Gutiérrez: 3+ goals,Brian Gutiérrez: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-montes-gte1,soccer_player_goals,César Montes: 1+ goals,César Montes: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-montes-gte1,soccer_player_goals,César Montes: 1+ goals,César Montes: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-montes-gte2,soccer_player_goals,César Montes: 2+ goals,César Montes: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-cesar-montes-gte2,soccer_player_goals,César Montes: 2+ goals,César Montes: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-edson-alvarez-gte1,soccer_player_goals,Edson Álvarez: 1+ goals,Edson Álvarez: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-edson-alvarez-gte1,soccer_player_goals,Edson Álvarez: 1+ goals,Edson Álvarez: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-edson-alvarez-gte2,soccer_player_goals,Edson Álvarez: 2+ goals,Edson Álvarez: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-edson-alvarez-gte2,soccer_player_goals,Edson Álvarez: 2+ goals,Edson Álvarez: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-evidence-makgopa-gte1,soccer_player_goals,Evidence Makgopa: 1+ goals,Evidence Makgopa: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-evidence-makgopa-gte1,soccer_player_goals,Evidence Makgopa: 1+ goals,Evidence Makgopa: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-evidence-makgopa-gte2,soccer_player_goals,Evidence Makgopa: 2+ goals,Evidence Makgopa: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-evidence-makgopa-gte2,soccer_player_goals,Evidence Makgopa: 2+ goals,Evidence Makgopa: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-iqraam-rayners-gte1,soccer_player_goals,Iqraam Rayners: 1+ goals,Iqraam Rayners: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-iqraam-rayners-gte1,soccer_player_goals,Iqraam Rayners: 1+ goals,Iqraam Rayners: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-iqraam-rayners-gte2,soccer_player_goals,Iqraam Rayners: 2+ goals,Iqraam Rayners: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-iqraam-rayners-gte2,soccer_player_goals,Iqraam Rayners: 2+ goals,Iqraam Rayners: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-iqraam-rayners-gte3,soccer_player_goals,Iqraam Rayners: 3+ goals,Iqraam Rayners: 3+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-iqraam-rayners-gte3,soccer_player_goals,Iqraam Rayners: 3+ goals,Iqraam Rayners: 3+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-jesus-gallardo-gte1,soccer_player_goals,Jesús Gallardo: 1+ goals,Jesús Gallardo: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-jesus-gallardo-gte1,soccer_player_goals,Jesús Gallardo: 1+ goals,Jesús Gallardo: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-jesus-gallardo-gte2,soccer_player_goals,Jesús Gallardo: 2+ goals,Jesús Gallardo: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-jesus-gallardo-gte2,soccer_player_goals,Jesús Gallardo: 2+ goals,Jesús Gallardo: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-chavez-gte1,soccer_player_goals,Luis Chávez: 1+ goals,Luis Chávez: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-chavez-gte1,soccer_player_goals,Luis Chávez: 1+ goals,Luis Chávez: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-chavez-gte2,soccer_player_goals,Luis Chávez: 2+ goals,Luis Chávez: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-chavez-gte2,soccer_player_goals,Luis Chávez: 2+ goals,Luis Chávez: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-romo-gte1,soccer_player_goals,Luis Romo: 1+ goals,Luis Romo: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-romo-gte1,soccer_player_goals,Luis Romo: 1+ goals,Luis Romo: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-romo-gte2,soccer_player_goals,Luis Romo: 2+ goals,Luis Romo: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-luis-romo-gte2,soccer_player_goals,Luis Romo: 2+ goals,Luis Romo: 2+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-lyle-foster-gte1,soccer_player_goals,Lyle Foster: 1+ goals,Lyle Foster: 1+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-lyle-foster-gte1,soccer_player_goals,Lyle Foster: 1+ goals,Lyle Foster: 1+ goals,No,1
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-lyle-foster-gte2,soccer_player_goals,Lyle Foster: 2+ goals,Lyle Foster: 2+ goals,Yes,0
2026-06-11,Group,fifwc-mex-rsa-2026-06-11,fifwc-mex-rsa-2026-06-11-goals-lyle-foster-gte2,soccer_player_goals,Lyle Foster: 2+ goals,Lyle Foster: 2+ goals,No,1
